year,lower,upper,hs_category,iso,country,hours
2021,26,32,Moderate (26-32),ITA,Italy,1133.0428466796875
2021,26,32,Moderate (26-32),JAM,Jamaica,4803.40380859375
2021,26,32,Moderate (26-32),JPN,Japan,922.488525390625
2021,26,32,Moderate (26-32),KGZ,Kyrgyzstan,374.41412353515625
2021,26,32,Moderate (26-32),LAO,Laos,3782.28955078125
2021,26,32,Moderate (26-32),LVA,Latvia,402.2381896972656
2021,26,32,Moderate (26-32),LBN,Lebanon,1762.7862548828125
2021,26,32,Moderate (26-32),LSO,Lesotho,365.2215270996094
2021,26,32,Moderate (26-32),LBR,Liberia,4843.68994140625
2021,26,32,Moderate (26-32),LBY,Libya,2820.25244140625
2021,26,32,Moderate (26-32),LIE,Liechtenstein,371.25555419921875
2021,26,32,Moderate (26-32),LTU,Lithuania,438.5940856933594
2021,26,32,Moderate (26-32),LUX,Luxembourg,234.75668334960938
2021,26,32,Moderate (26-32),MCO,Monaco,1035
2021,26,32,Moderate (26-32),MNG,Mongolia,426.57513427734375
2021,26,32,Moderate (26-32),MNE,Montenegro,741.309326171875
2021,26,32,Moderate (26-32),MKD,Macedonia,1032.7877197265625
2021,26,32,Moderate (26-32),MDG,Madagascar,3242.435302734375
2021,26,32,Moderate (26-32),MWI,Malawi,2623.32568359375
2021,26,32,Moderate (26-32),MYS,Malaysia,5492.9248046875
2021,26,32,Moderate (26-32),MDV,Maldives,5724.75732421875
2021,26,32,Moderate (26-32),MLI,Mali,4886.8271484375
2021,26,32,Moderate (26-32),MLT,Malta,1491.6875
2021,26,32,Moderate (26-32),MHL,Marshall Is,4533.41796875
2021,26,32,Moderate (26-32),MRT,Mauritania,4301.20166015625
2021,26,32,Moderate (26-32),MUS,Mauritius,2626.03515625
2021,26,32,Moderate (26-32),MEX,Mexico,2967.86181640625
2021,26,32,Moderate (26-32),FSM,"Micronesia, Fed States of",5283.53564453125
2021,26,32,Moderate (26-32),MDA,Moldova,798.28271484375
2021,26,32,Moderate (26-32),NIC,Nicaragua,4166.9208984375
2021,26,32,Moderate (26-32),OMN,Oman,4551.3876953125
2021,26,32,Moderate (26-32),PAK,Pakistan,3523.471923828125
2021,26,32,Moderate (26-32),PLW,Palau,6368.90087890625
2021,26,32,Moderate (26-32),PAN,Panama,4994.90869140625
2021,26,32,Moderate (26-32),PNG,Papua New Guinea,4805.61767578125
2021,26,32,Moderate (26-32),PRY,Paraguay,3533.6826171875
2021,26,32,Moderate (26-32),PER,Peru,3004.182861328125
2021,26,32,Moderate (26-32),PHL,Philippines,5536.94140625
2021,26,32,Moderate (26-32),POL,Poland,463.7669677734375
2021,26,32,Moderate (26-32),PRT,Portugal,999.13409423828125
2021,26,32,Moderate (26-32),ROU,Romania,815.4930419921875
2021,26,32,Moderate (26-32),RUS,Russia,285.9890441894531
2021,26,32,Moderate (26-32),RWA,Rwanda,2007.2967529296875
2021,26,32,Moderate (26-32),WSM,Samoa,4304.16259765625
2021,26,32,Moderate (26-32),SMR,San Marino,1284
2021,26,32,Moderate (26-32),TON,Tonga,2352.484619140625
2021,26,32,Moderate (26-32),TTO,Trinidad & Tobago,3953.918212890625
2021,26,32,Moderate (26-32),TUN,Tunisia,2368.090576171875
2021,26,32,Moderate (26-32),TKM,Turkmenistan,2178.656494140625
2021,26,32,Moderate (26-32),STP,Sao Tome & Principe,4336.66650390625
2021,26,32,Moderate (26-32),SAU,Saudi Arabia,3899.4248046875
2021,26,32,Moderate (26-32),SEN,Senegal,4975.38525390625
2021,26,32,Moderate (26-32),SVK,Slovakia,611.227783203125
2021,26,32,Moderate (26-32),SVN,Slovenia,777.322509765625
2021,26,32,Moderate (26-32),SLB,Solomon Is,5825.35791015625
2021,26,32,Moderate (26-32),SOM,Somalia,3826.4326171875
2021,26,32,Moderate (26-32),ZAF,South Africa,1573.3218994140625
2021,26,32,Moderate (26-32),SSD,South Sudan,4966.55029296875
2021,26,32,Moderate (26-32),ESP,Spain,1097.59814453125
2021,26,32,Moderate (26-32),LKA,Sri Lanka,4950.33544921875
2021,26,32,Moderate (26-32),KNA,St Kitts & Nevis,3084.39990234375
2021,26,32,Moderate (26-32),LCA,St Lucia,3733.047119140625
2021,26,32,Moderate (26-32),VCT,St Vincent & the Grenadines,3200.728271484375
2021,26,32,Moderate (26-32),SDN,Sudan,4126.58203125
2021,26,32,Moderate (26-32),SUR,Suriname,4377.52099609375
2021,26,32,Moderate (26-32),SWZ,Swaziland,1869.7008056640625
2021,26,32,Moderate (26-32),SWE,Sweden,128.4282684326172
2021,26,32,Moderate (26-32),CHE,Switzerland,295.2994689941406
2021,26,32,Moderate (26-32),SYR,Syria,2379.0380859375
2021,26,32,Moderate (26-32),TWN,Taiwan,2838.889404296875
2021,26,32,Moderate (26-32),TJK,Tajikistan,774.3902587890625
2021,26,32,Moderate (26-32),TZA,Tanzania,3015.561767578125
2021,26,32,Moderate (26-32),THA,Thailand,5106.53466796875
2021,26,32,Moderate (26-32),TLS,Timor-Leste,4883.3916015625
2021,26,32,Moderate (26-32),TGO,Togo,5250.76318359375
2021,26,32,Moderate (26-32),TUV,Tuvalu,5432.42529296875
2021,26,32,Moderate (26-32),UGA,Uganda,3345.869873046875
2021,26,32,Moderate (26-32),URY,Uruguay,1319.5023193359375
2021,26,32,Moderate (26-32),UZB,Uzbekistan,1830.5030517578125
2021,26,32,Moderate (26-32),VUT,Vanuatu,4035.30224609375
2021,26,32,Moderate (26-32),VAT,Vatican City,1472
2021,26,32,Moderate (26-32),VEN,Venezuela,4681.97314453125
2021,26,32,Moderate (26-32),VNM,Vietnam,4076.01513671875
2021,26,32,Moderate (26-32),ZMB,Zambia,2680.599365234375
2021,26,32,Moderate (26-32),ZWE,Zimbabwe,2538.452392578125
2021,26,32,Moderate (26-32),YEM,Yemen,3970.443359375
2021,26,32,Moderate (26-32),UKR,Ukraine,771.3260498046875
2021,26,32,Moderate (26-32),BHR,Bahrain,4654.6748046875
2021,26,32,Moderate (26-32),KWT,Kuwait,4118.7861328125
2021,26,32,Moderate (26-32),QAT,Qatar,4840.32861328125
2021,26,32,Moderate (26-32),ARE,United Arab Emirates,5187.80712890625
2021,26,32,Moderate (26-32),TUR,Turkey,1107.00439453125
2021,26,32,Moderate (26-32),ISR,Israel,2620.952392578125
2021,26,32,Moderate (26-32),BGD,Bangladesh,5532.94140625
2021,26,32,Moderate (26-32),MMR,Burma,4272.52783203125
2021,26,32,Moderate (26-32),IND,India,4205.1669921875
2021,26,32,Moderate (26-32),BEN,Benin,5169.83837890625
2021,26,32,Moderate (26-32),NER,Niger,4165.6201171875
2021,26,32,Moderate (26-32),NGA,Nigeria,4949.43310546875
2021,26,32,Moderate (26-32),111,Abyei,5023.0498046875
2021,26,32,Moderate (26-32),112,Aksai Chin,3.3047757148742676
2021,26,32,Moderate (26-32),113,CH-IN,7.2466254234313965
2021,26,32,Moderate (26-32),114,Demchok,26.010934829711914
2021,26,32,Moderate (26-32),115,Dragonja,1073.021240234375
2021,26,32,Moderate (26-32),116,Dramana-Shakatoe,5.335412979125977
2021,26,32,Moderate (26-32),117,Falkland Islands (UK),3.2560112476348877
2021,26,32,Moderate (26-32),118,Gaza Strip,2737.464111328125
2021,26,32,Moderate (26-32),119,Kalapani,6.8967366218566895
2021,26,32,Moderate (26-32),120,Isla Brasilera,1901.0001220703125
2021,26,32,Moderate (26-32),121,Siachen-Saltoro,32.50983810424805
2021,26,32,Moderate (26-32),122,Koualou,5371
2021,26,32,Moderate (26-32),123,Liancourt Rocks,698
2021,26,32,Moderate (26-32),124,No Man's Land,2445.757080078125
2021,26,32,Moderate (26-32),125,Paracel Is,4632
2021,26,32,Moderate (26-32),126,Sanafir & Tiran Is.,4039.627685546875
2021,26,32,Moderate (26-32),127,Senkakus,3121
2021,26,32,Moderate (26-32),128,Spratly Is,5505
2021,26,32,Moderate (26-32),129,West Bank,2645.5322265625
2021,26,32,Moderate (26-32),ESH,Western Sahara,2637.968017578125
2021,32,38,Strong (32-38),AFG,Afghanistan,994.52081298828125
2021,32,38,Strong (32-38),GBR,United Kingdom,18.263442993164062
2021,32,38,Strong (32-38),ALB,Albania,378.8595275878906
2021,32,38,Strong (32-38),DZA,Algeria,2143.4453125
2021,32,38,Strong (32-38),USA,United States,555.5421142578125
2021,32,38,Strong (32-38),ATG,Antigua & Barbuda,174.8480224609375
2021,32,38,Strong (32-38),ARG,Argentina,526.0325927734375
2021,32,38,Strong (32-38),AND,Andorra,47.86461639404297
2021,32,38,Strong (32-38),AGO,Angola,1302.0301513671875
2021,32,38,Strong (32-38),ARM,Armenia,195.10198974609375
2021,32,38,Strong (32-38),NLD,Netherlands,9.897695541381836
2021,32,38,Strong (32-38),AUS,Australia,1392.5313720703125
2021,32,38,Strong (32-38),AUT,Austria,71.207794189453125
2021,32,38,Strong (32-38),AZE,Azerbaijan,688.5501708984375
2021,32,38,Strong (32-38),BHS,"Bahamas, The",663.4808349609375
2021,32,38,Strong (32-38),BRB,Barbados,143.18817138671875
2021,32,38,Strong (32-38),BLR,Belarus,125.85409545898438
2021,32,38,Strong (32-38),BEL,Belgium,12.372542381286621
2021,32,38,Strong (32-38),BLZ,Belize,1906.00830078125
2021,32,38,Strong (32-38),BTN,Bhutan,451.2673645019531
2021,32,38,Strong (32-38),BOL,Bolivia,1742.6290283203125
2021,32,38,Strong (32-38),BIH,Bosnia & Herzegovina,261.2538146972656
2021,32,38,Strong (32-38),BWA,Botswana,1107.0587158203125
2021,32,38,Strong (32-38),NOR,Norway,3.0158655643463135
2021,32,38,Strong (32-38),COL,Colombia,1984.768798828125
2021,32,38,Strong (32-38),COM,Comoros,1098.7628173828125
2021,32,38,Strong (32-38),BRA,Brazil,2198.91455078125
2021,32,38,Strong (32-38),FRA,France,264.63592529296875
2021,32,38,Strong (32-38),COD,"Congo, Dem Rep of the",2315.504150390625
2021,32,38,Strong (32-38),COG,"Congo, Rep of the",2443.943603515625
2021,32,38,Strong (32-38),NZL,New Zealand,9.160311698913574
2021,32,38,Strong (32-38),BRN,Brunei,2826.7900390625
2021,32,38,Strong (32-38),BGR,Bulgaria,322.25152587890625
2021,32,38,Strong (32-38),BFA,Burkina Faso,3181.8984375
2021,32,38,Strong (32-38),BDI,Burundi,128.87083435058594
2021,32,38,Strong (32-38),CPV,Cabo Verde,176.56568908691406
2021,32,38,Strong (32-38),KHM,Cambodia,2616.19287109375
2021,32,38,Strong (32-38),CMR,Cameroon,2230.224365234375
2021,32,38,Strong (32-38),CAN,Canada,46.45368576049805
2021,32,38,Strong (32-38),CRI,Costa Rica,1198.4315185546875
2021,32,38,Strong (32-38),CIV,Cote d'Ivoire,2709.8076171875
2021,32,38,Strong (32-38),HRV,Croatia,334.1436767578125
2021,32,38,Strong (32-38),CUB,Cuba,1902.0316162109375
2021,32,38,Strong (32-38),CAF,Central African Rep,2729.097900390625
2021,32,38,Strong (32-38),TCD,Chad,2696.50048828125
2021,32,38,Strong (32-38),CHL,Chile,92.848297119140625
2021,32,38,Strong (32-38),CHN,China,492.6917419433594
2021,32,38,Strong (32-38),CYP,Cyprus,858.61358642578125
2021,32,38,Strong (32-38),CZE,Czechia,36.833457946777344
2021,32,38,Strong (32-38),DNK,Denmark,5.456235885620117
2021,32,38,Strong (32-38),DJI,Djibouti,2906.317138671875
2021,32,38,Strong (32-38),DMA,Dominica,109.07239532470703
2021,32,38,Strong (32-38),DOM,Dominican Republic,1304.418212890625
2021,32,38,Strong (32-38),ECU,Ecuador,1008.1155395507812
2021,32,38,Strong (32-38),EGY,Egypt,1813.7833251953125
2021,32,38,Strong (32-38),SLV,El Salvador,2626.492919921875
2021,32,38,Strong (32-38),GNQ,Equatorial Guinea,1569.4830322265625
2021,32,38,Strong (32-38),ERI,Eritrea,2687.656982421875
2021,32,38,Strong (32-38),EST,Estonia,48.565006256103516
2021,32,38,Strong (32-38),ETH,Ethiopia,1603.0479736328125
2021,32,38,Strong (32-38),FJI,Fiji,1072.2314453125
2021,32,38,Strong (32-38),FIN,Finland,13.291221618652344
2021,32,38,Strong (32-38),GAB,Gabon,2107.619140625
2021,32,38,Strong (32-38),GMB,"Gambia, The",2715.670166015625
2021,32,38,Strong (32-38),MAR,Morocco,988.47760009765625
2021,32,38,Strong (32-38),MOZ,Mozambique,1444.2530517578125
2021,32,38,Strong (32-38),NAM,Namibia,1098.9766845703125
2021,32,38,Strong (32-38),GEO,Georgia,274.90625
2021,32,38,Strong (32-38),DEU,Germany,33.588748931884766
2021,32,38,Strong (32-38),GHA,Ghana,2899.551025390625
2021,32,38,Strong (32-38),GRC,Greece,498.8431091308594
2021,32,38,Strong (32-38),GRD,Grenada,115.93956756591797
2021,32,38,Strong (32-38),NRU,Nauru,568
2021,32,38,Strong (32-38),GTM,Guatemala,1609.5843505859375
2021,32,38,Strong (32-38),NPL,Nepal,943.57489013671875
2021,32,38,Strong (32-38),GIN,Guinea,2645.395263671875
2021,32,38,Strong (32-38),GNB,Guinea-Bissau,2789.763916015625
2021,32,38,Strong (32-38),GUY,Guyana,1829.404296875
2021,32,38,Strong (32-38),HTI,Haiti,1812.32958984375
2021,32,38,Strong (32-38),JOR,Jordan,1437.1064453125
2021,32,38,Strong (32-38),HND,Honduras,1302.0811767578125
2021,32,38,Strong (32-38),HUN,Hungary,336.4330749511719
2021,32,38,Strong (32-38),IDN,Indonesia,2132.808349609375
2021,32,38,Strong (32-38),IRN,Iran,1419.261474609375
2021,32,38,Strong (32-38),IRQ,Iraq,2243.664794921875
2021,32,38,Strong (32-38),IRL,Ireland,12.348073959350586
2021,32,38,Strong (32-38),KAZ,Kazakhstan,539.6007080078125
2021,32,38,Strong (32-38),KEN,Kenya,1795.394775390625
2021,32,38,Strong (32-38),KIR,Kiribati,119.67933654785156
2021,32,38,Strong (32-38),PRK,"Korea, North",181.9039306640625
2021,32,38,Strong (32-38),KOR,"Korea, South",330.7658386230469
2021,32,38,Strong (32-38),XKX,Kosovo,285.57000732421875
2021,32,38,Strong (32-38),SRB,Serbia,368.89434814453125
2021,32,38,Strong (32-38),SYC,Seychelles,683.981201171875
2021,32,38,Strong (32-38),SLE,Sierra Leone,2526.108154296875
2021,32,38,Strong (32-38),SGP,Singapore,1789.3699951171875
2021,32,38,Strong (32-38),ITA,Italy,409.8432922363281
2021,32,38,Strong (32-38),JAM,Jamaica,2127.216064453125
2021,32,38,Strong (32-38),JPN,Japan,212.3058624267578
2021,32,38,Strong (32-38),KGZ,Kyrgyzstan,408.0809326171875
2021,32,38,Strong (32-38),LAO,Laos,1494.6165771484375
2021,32,38,Strong (32-38),LVA,Latvia,75.56192779541016
2021,32,38,Strong (32-38),LBN,Lebanon,540.9677734375
2021,32,38,Strong (32-38),LSO,Lesotho,21.40164566040039
2021,32,38,Strong (32-38),LBR,Liberia,2216.64453125
2021,32,38,Strong (32-38),LBY,Libya,1786.1724853515625
2021,32,38,Strong (32-38),LIE,Liechtenstein,41
2021,32,38,Strong (32-38),LTU,Lithuania,74.98372650146484
2021,32,38,Strong (32-38),LUX,Luxembourg,10.67694091796875
2021,32,38,Strong (32-38),MCO,Monaco,77
2021,32,38,Strong (32-38),MNG,Mongolia,127.5545654296875
2021,32,38,Strong (32-38),MNE,Montenegro,142.08494567871094
2021,32,38,Strong (32-38),MKD,Macedonia,336.21710205078125
2021,32,38,Strong (32-38),MDG,Madagascar,1334.8470458984375
2021,32,38,Strong (32-38),MWI,Malawi,694.7442626953125
2021,32,38,Strong (32-38),MYS,Malaysia,2368.9951171875
2021,32,38,Strong (32-38),MDV,Maldives,950.4783935546875
2021,32,38,Strong (32-38),MLI,Mali,3189.182373046875
2021,32,38,Strong (32-38),MLT,Malta,281.2229919433594
2021,32,38,Strong (32-38),MHL,Marshall Is,303.3310852050781
2021,32,38,Strong (32-38),MRT,Mauritania,2767.32421875
2021,32,38,Strong (32-38),MUS,Mauritius,805.302978515625
2021,32,38,Strong (32-38),MEX,Mexico,1190.1585693359375
2021,32,38,Strong (32-38),FSM,"Micronesia, Fed States of",616.5465087890625
2021,32,38,Strong (32-38),MDA,Moldova,253.13217163085938
2021,32,38,Strong (32-38),NIC,Nicaragua,1426.671630859375
2021,32,38,Strong (32-38),OMN,Oman,2942.40673828125
2021,32,38,Strong (32-38),PAK,Pakistan,2246.607177734375
2021,32,38,Strong (32-38),PLW,Palau,1205.5159912109375
2021,32,38,Strong (32-38),PAN,Panama,1699.0194091796875
2021,32,38,Strong (32-38),PNG,Papua New Guinea,1668.4488525390625
2021,32,38,Strong (32-38),PRY,Paraguay,1825.831298828125
2021,32,38,Strong (32-38),PER,Peru,1936.25390625
2021,32,38,Strong (32-38),PHL,Philippines,1910.908935546875
2021,32,38,Strong (32-38),POL,Poland,68.14691925048828
2021,32,38,Strong (32-38),PRT,Portugal,318.25872802734375
2021,32,38,Strong (32-38),ROU,Romania,255.97068786621094
2021,32,38,Strong (32-38),RUS,Russia,84.80721282958984
2021,32,38,Strong (32-38),RWA,Rwanda,92.69819641113281
2021,32,38,Strong (32-38),WSM,Samoa,870.31439208984375
2021,32,38,Strong (32-38),SMR,San Marino,493
2021,32,38,Strong (32-38),TON,Tonga,177.20545959472656
2021,32,38,Strong (32-38),TTO,Trinidad & Tobago,898.9893798828125
2021,32,38,Strong (32-38),TUN,Tunisia,1403.416748046875
2021,32,38,Strong (32-38),TKM,Turkmenistan,1360.5897216796875
2021,32,38,Strong (32-38),STP,Sao Tome & Principe,549.100830078125
2021,32,38,Strong (32-38),SAU,Saudi Arabia,2519.67041015625
2021,32,38,Strong (32-38),SEN,Senegal,3038.11572265625
2021,32,38,Strong (32-38),SVK,Slovakia,116.82526397705078
2021,32,38,Strong (32-38),SVN,Slovenia,132.19566345214844
2021,32,38,Strong (32-38),SLB,Solomon Is,1557.8111572265625
2021,32,38,Strong (32-38),SOM,Somalia,2106.509765625
2021,32,38,Strong (32-38),ZAF,South Africa,518.72552490234375
2021,32,38,Strong (32-38),SSD,South Sudan,2994.168701171875
2021,32,38,Strong (32-38),ESP,Spain,399.7160949707031
2021,32,38,Strong (32-38),LKA,Sri Lanka,1922.538818359375
2021,32,38,Strong (32-38),KNA,St Kitts & Nevis,171.00753784179688
2021,32,38,Strong (32-38),LCA,St Lucia,757.96844482421875
2021,32,38,Strong (32-38),VCT,St Vincent & the Grenadines,81.72980499267578
2021,32,38,Strong (32-38),SDN,Sudan,2670.796875
2021,32,38,Strong (32-38),SUR,Suriname,1966.5947265625
2021,32,38,Strong (32-38),SWZ,Swaziland,552.72076416015625
2021,32,38,Strong (32-38),SWE,Sweden,7.929506778717041
2021,32,38,Strong (32-38),CHE,Switzerland,39.22532272338867
2021,32,38,Strong (32-38),SYR,Syria,1406.3182373046875
2021,32,38,Strong (32-38),TWN,Taiwan,943.794677734375
2021,32,38,Strong (32-38),TJK,Tajikistan,811.41143798828125
2021,32,38,Strong (32-38),TZA,Tanzania,911.58184814453125
2021,32,38,Strong (32-38),THA,Thailand,2192.3837890625
2021,32,38,Strong (32-38),TLS,Timor-Leste,1736.4708251953125
2021,32,38,Strong (32-38),TGO,Togo,2961.5869140625
2021,32,38,Strong (32-38),TUV,Tuvalu,542.2386474609375
2021,32,38,Strong (32-38),UGA,Uganda,1215.7767333984375
2021,32,38,Strong (32-38),URY,Uruguay,341.05474853515625
2021,32,38,Strong (32-38),UZB,Uzbekistan,1114.55615234375
2021,32,38,Strong (32-38),VUT,Vanuatu,777.82318115234375
2021,32,38,Strong (32-38),VAT,Vatican City,560.99993896484375
2021,32,38,Strong (32-38),VEN,Venezuela,2064.102294921875
2021,32,38,Strong (32-38),VNM,Vietnam,1637.592529296875
2021,32,38,Strong (32-38),ZMB,Zambia,892.61004638671875
2021,32,38,Strong (32-38),ZWE,Zimbabwe,884.91754150390625
2021,32,38,Strong (32-38),YEM,Yemen,2225.19189453125
2021,32,38,Strong (32-38),UKR,Ukraine,217.81129455566406
2021,32,38,Strong (32-38),BHR,Bahrain,3009.26806640625
2021,32,38,Strong (32-38),KWT,Kuwait,2786.537841796875
2021,32,38,Strong (32-38),QAT,Qatar,3239.828125
2021,32,38,Strong (32-38),ARE,United Arab Emirates,3449.884765625
2021,32,38,Strong (32-38),TUR,Turkey,377.2244567871094
2021,32,38,Strong (32-38),ISR,Israel,1342.2120361328125
2021,32,38,Strong (32-38),BGD,Bangladesh,2246.1357421875
2021,32,38,Strong (32-38),MMR,Burma,1632.15966796875
2021,32,38,Strong (32-38),IND,India,2040.306640625
2021,32,38,Strong (32-38),BEN,Benin,3054.490234375
2021,32,38,Strong (32-38),NER,Niger,2800.202392578125
2021,32,38,Strong (32-38),NGA,Nigeria,2805.45654296875
2021,32,38,Strong (32-38),111,Abyei,3110.54248046875
2021,32,38,Strong (32-38),115,Dragonja,171.69224548339844
2021,32,38,Strong (32-38),118,Gaza Strip,823.0987548828125
2021,32,38,Strong (32-38),119,Kalapani,125.00000762939453
2021,32,38,Strong (32-38),120,Isla Brasilera,731
2021,32,38,Strong (32-38),122,Koualou,3237
2021,32,38,Strong (32-38),123,Liancourt Rocks,126
2021,32,38,Strong (32-38),124,No Man's Land,1245.2901611328125
2021,32,38,Strong (32-38),125,Paracel Is,1070
2021,32,38,Strong (32-38),126,Sanafir & Tiran Is.,2378.967529296875
2021,32,38,Strong (32-38),127,Senkakus,645
2021,32,38,Strong (32-38),128,Spratly Is,802
2021,32,38,Strong (32-38),129,West Bank,1394.74462890625
2021,32,38,Strong (32-38),ESH,Western Sahara,1473.150634765625
2021,38,46,Very strong (38-46),AFG,Afghanistan,562.5416259765625
2021,38,46,Very strong (38-46),GBR,United Kingdom,61.02055358886719
2021,38,46,Very strong (38-46),ALB,Albania,69.48283386230469
2021,38,46,Very strong (38-46),DZA,Algeria,1309.4981689453125
2021,38,46,Very strong (38-46),USA,United States,119.77751922607422
2021,38,46,Very strong (38-46),ARG,Argentina,113.49474334716797
2021,38,46,Very strong (38-46),AGO,Angola,137.90289306640625
2021,38,46,Very strong (38-46),ARM,Armenia,39.835350036621094
2021,38,46,Very strong (38-46),NLD,Netherlands,6
2021,38,46,Very strong (38-46),AUS,Australia,563.49169921875
2021,38,46,Very strong (38-46),AUT,Austria,2.9656929969787598
2021,38,46,Very strong (38-46),AZE,Azerbaijan,256.4613952636719
2021,38,46,Very strong (38-46),BHS,"Bahamas, The",2.570967674255371
2021,38,46,Very strong (38-46),BLR,Belarus,6.399774551391602
2021,38,46,Very strong (38-46),BLZ,Belize,121.2101058959961
2021,38,46,Very strong (38-46),BTN,Bhutan,5.257070064544678
2021,38,46,Very strong (38-46),BOL,Bolivia,269.6252136230469
2021,38,46,Very strong (38-46),BIH,Bosnia & Herzegovina,46.13313293457031
2021,38,46,Very strong (38-46),BWA,Botswana,182.23959350585938
2021,38,46,Very strong (38-46),COL,Colombia,183.64060974121094
2021,38,46,Very strong (38-46),COM,Comoros,17
2021,38,46,Very strong (38-46),BRA,Brazil,229.51808166503906
2021,38,46,Very strong (38-46),FRA,France,21.81871795654297
2021,38,46,Very strong (38-46),COD,"Congo, Dem Rep of the",254.8312530517578
2021,38,46,Very strong (38-46),COG,"Congo, Rep of the",172.8367462158203
2021,38,46,Very strong (38-46),NZL,New Zealand,3.2834253311157227
2021,38,46,Very strong (38-46),BRN,Brunei,225.1815948486328
2021,38,46,Very strong (38-46),BGR,Bulgaria,51.39896774291992
2021,38,46,Very strong (38-46),BFA,Burkina Faso,1567.62255859375
2021,38,46,Very strong (38-46),CPV,Cabo Verde,13.608577728271484
2021,38,46,Very strong (38-46),KHM,Cambodia,601.3878173828125
2021,38,46,Very strong (38-46),CMR,Cameroon,345.354736328125
2021,38,46,Very strong (38-46),CAN,Canada,8.629796028137207
2021,38,46,Very strong (38-46),CRI,Costa Rica,55.835365295410156
2021,38,46,Very strong (38-46),CIV,Cote d'Ivoire,714.1358642578125
2021,38,46,Very strong (38-46),HRV,Croatia,49.16673278808594
2021,38,46,Very strong (38-46),CUB,Cuba,184.72415161132812
2021,38,46,Very strong (38-46),CAF,Central African Rep,669.69158935546875
2021,38,46,Very strong (38-46),TCD,Chad,1444.0928955078125
2021,38,46,Very strong (38-46),CHL,Chile,6.285714149475098
2021,38,46,Very strong (38-46),CHN,China,134.96217346191406
2021,38,46,Very strong (38-46),CYP,Cyprus,226.72265625
2021,38,46,Very strong (38-46),CZE,Czechia,2.285348653793335
2021,38,46,Very strong (38-46),DJI,Djibouti,1290.3026123046875
2021,38,46,Very strong (38-46),DOM,Dominican Republic,50.375823974609375
2021,38,46,Very strong (38-46),ECU,Ecuador,25.84832763671875
2021,38,46,Very strong (38-46),EGY,Egypt,895.12078857421875
2021,38,46,Very strong (38-46),SLV,El Salvador,266.3650817871094
2021,38,46,Very strong (38-46),GNQ,Equatorial Guinea,6.192844867706299
2021,38,46,Very strong (38-46),ERI,Eritrea,1307.4923095703125
2021,38,46,Very strong (38-46),ETH,Ethiopia,685.41864013671875
2021,38,46,Very strong (38-46),FJI,Fiji,5.0643086433410645
2021,38,46,Very strong (38-46),GAB,Gabon,65.64329528808594
2021,38,46,Very strong (38-46),GMB,"Gambia, The",1081.3267822265625
2021,38,46,Very strong (38-46),MAR,Morocco,406.9180603027344
2021,38,46,Very strong (38-46),MOZ,Mozambique,252.46719360351562
2021,38,46,Very strong (38-46),NAM,Namibia,185.88316345214844
2021,38,46,Very strong (38-46),GEO,Georgia,60.24917984008789
2021,38,46,Very strong (38-46),DEU,Germany,2.5305941104888916
2021,38,46,Very strong (38-46),GHA,Ghana,1030.5823974609375
2021,38,46,Very strong (38-46),GRC,Greece,107.74178314208984
2021,38,46,Very strong (38-46),GTM,Guatemala,323.5442810058594
2021,38,46,Very strong (38-46),NPL,Nepal,250.20079040527344
2021,38,46,Very strong (38-46),GIN,Guinea,604.82293701171875
2021,38,46,Very strong (38-46),GNB,Guinea-Bissau,1014.6036376953125
2021,38,46,Very strong (38-46),GUY,Guyana,43.72011947631836
2021,38,46,Very strong (38-46),HTI,Haiti,140.79360961914062
2021,38,46,Very strong (38-46),JOR,Jordan,509.7630310058594
2021,38,46,Very strong (38-46),HND,Honduras,81.0079574584961
2021,38,46,Very strong (38-46),HUN,Hungary,31.567886352539062
2021,38,46,Very strong (38-46),IDN,Indonesia,190.8081512451172
2021,38,46,Very strong (38-46),IRN,Iran,670.396484375
2021,38,46,Very strong (38-46),IRQ,Iraq,1412.44580078125
2021,38,46,Very strong (38-46),KAZ,Kazakhstan,175.6698455810547
2021,38,46,Very strong (38-46),KEN,Kenya,493.51605224609375
2021,38,46,Very strong (38-46),KIR,Kiribati,2.924273729324341
2021,38,46,Very strong (38-46),PRK,"Korea, North",33.66046905517578
2021,38,46,Very strong (38-46),KOR,"Korea, South",22.64645004272461
2021,38,46,Very strong (38-46),XKX,Kosovo,16.426740646362305
2021,38,46,Very strong (38-46),SRB,Serbia,66.71240234375
2021,38,46,Very strong (38-46),SLE,Sierra Leone,497.5074462890625
2021,38,46,Very strong (38-46),SGP,Singapore,125.00000762939453
2021,38,46,Very strong (38-46),ITA,Italy,71.21227264404297
2021,38,46,Very strong (38-46),JAM,Jamaica,23.784984588623047
2021,38,46,Very strong (38-46),JPN,Japan,10.928515434265137
2021,38,46,Very strong (38-46),KGZ,Kyrgyzstan,125.5973129272461
2021,38,46,Very strong (38-46),LAO,Laos,197.78228759765625
2021,38,46,Very strong (38-46),LVA,Latvia,1.7671685218811035
2021,38,46,Very strong (38-46),LBN,Lebanon,17.099119186401367
2021,38,46,Very strong (38-46),LBR,Liberia,127.20248413085938
2021,38,46,Very strong (38-46),LBY,Libya,911.1251220703125
2021,38,46,Very strong (38-46),LTU,Lithuania,1.792433261871338
2021,38,46,Very strong (38-46),MNG,Mongolia,28.738052368164062
